LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,末轮平均观点,agent1_posi,agent1_negi,agent1_poss,agent1_negs,agent2_posi,agent2_negi,agent2_poss,agent2_negs,agent3_posi,agent3_negi,agent3_poss,agent3_negs,agent4_posi,agent4_negi,agent4_poss,agent4_negs,agent5_posi,agent5_negi,agent5_poss,agent5_negs,agent6_posi,agent6_negi,agent6_poss,agent6_negs,rumor,truth
Llama-3.3-70b-instruct,5,3,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
Llama-3.3-70b-instruct,5,4,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
Llama-3.3-70b-instruct,5,5,0,6,11,False,-1_0_1,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3348979766803842,0.0,0.0,0.0,0.0,0.0,0.3348979766803842,0.0,0.0,0.0,1,6
Llama-3.3-70b-instruct,5,6,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
Llama-3.3-70b-instruct,5,7,0,3,11,False,-1_0,-0.1666666666666666,0.0,0.11574074074074074,0.0,0.0,0.0,0.11574074074074074,0.0,0.0,0.0,0.0,0.0,-0.5787037037037037,0.0,0.11574074074074074,0.0,0.0,0.0,0.11574074074074074,0.0,0.0,0.0,0.11574074074074074,0.0,0.0,2,3
Llama-3.3-70b-instruct,5,8,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
Llama-3.3-70b-instruct,5,9,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5
Llama-3.3-70b-instruct,5,10,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6
Llama-3.3-70b-instruct,5,11,0,7,11,False,0_1,0.1666666666666666,0.05581632944673069,0.0,0.0,0.0,0.05581632944673069,0.0,0.0,0.0,0.0,0.0,-0.2790816472336535,0.0,0.05581632944673069,0.0,0.0,0.0,0.05581632944673069,0.0,0.0,0.0,0.05581632944673069,0.0,0.0,0.0,3,1
Llama-3.3-70b-instruct,5,12,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
Llama-3.3-70b-instruct,5,13,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
Llama-3.3-70b-instruct,5,14,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5
Llama-3.3-70b-instruct,5,15,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6
Llama-3.3-70b-instruct,5,16,0,1,11,False,-1_0_1,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,4,1
Llama-3.3-70b-instruct,5,17,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2
Llama-3.3-70b-instruct,5,18,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
Llama-3.3-70b-instruct,5,19,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5
Llama-3.3-70b-instruct,5,20,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6
Llama-3.3-70b-instruct,5,21,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Llama-3.3-70b-instruct,5,22,0,9,11,False,0_1,0.8333333333333334,0.09367028187792131,0.0,-0.2790816472336535,0.0,0.7746295011280357,0.0,0.0,0.0,0.3727519291115748,0.0,-0.40187757201646096,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,-0.8882511439122595,0.0,0.09367028187792131,0.0,-0.2790816472336535,0.0,5,2
Llama-3.3-70b-instruct,5,23,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Llama-3.3-70b-instruct,5,24,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
Llama-3.3-70b-instruct,5,25,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6
Llama-3.3-70b-instruct,5,26,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
Llama-3.3-70b-instruct,5,27,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2
Llama-3.3-70b-instruct,5,28,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3
Llama-3.3-70b-instruct,5,29,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4
Llama-3.3-70b-instruct,5,30,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5
Llama-3.3-70b-instruct,6,-4,1,3,11,False,polar,-0.6666666666666666,0.0,0.38580246913580246,0.0,-0.8333333333333334,0.0,2.5,-0.6944444444444445,-0.5787037037037037,0.0,0.38580246913580246,0.0,-0.8333333333333334,0.0,0.38580246913580246,0.0,-0.8333333333333334,0.34722222222222227,0.0,0.0,-0.5787037037037037,0.34722222222222227,0.0,0.0,0.0,2,6
Llama-3.3-70b-instruct,6,-3,1,5,5,-1,consistent,-1.0,0.35686728395061734,0.0,0.0,-0.8841306584362141,0.2314814814814815,0.22103266460905352,0.0,-0.6944444444444445,0.0,0.5594135802469137,-1.1766975308641978,-1.813914609053498,0.0,0.6839956275720166,0.0,-0.8333333333333334,0.2314814814814815,0.22103266460905352,0.0,-0.6944444444444445,0.0,1.7542491855281206,0.0,0.0,6,1
Llama-3.3-70b-instruct,6,-2,1,8,11,False,polar,-0.6666666666666666,0.0,0.27917467444939803,0.0,-0.8333333333333334,1.2146526348879747,0.0,0.0,0.0,0.0,0.22103266460905352,-0.2790816472336535,-1.0659013726947113,0.2411265432098766,0.1586114028444597,-0.6944444444444445,-1.3155864197530867,0.0,0.27917467444939803,0.0,-0.8333333333333334,0.0,2.5893526407226415,-0.4822530864197532,-0.40187757201646096,6,2
Llama-3.3-70b-instruct,6,-1,1,1,11,False,polar,-0.6666666666666666,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,6,3
Llama-3.3-70b-instruct,6,0,1,10,11,False,polar,-0.6666666666666666,0.0,0.0,-0.19380669946781492,-0.8559500273342904,0.0,0.367410420083453,0.0,-0.8333333333333334,0.0,0.367410420083453,0.0,-0.8333333333333334,0.19380669946781492,0.0,0.0,0.0,0.0,0.04037639572246145,0.0,-0.6944444444444445,0.0,2.0340770867501194,0.0,0.0,6,4
Llama-3.3-70b-instruct,6,1,0,10,11,False,polar,0.3333333333333333,0.0,0.8333333333333334,0.0,0.0,0.5719967859937651,0.0,0.0,0.0,0.05383519429661526,0.0,-0.2325680393613779,0.0,0.0,0.0,-0.1615055828898458,0.0,0.0,0.0,0.0,-0.8333333333333334,0.17011921397730423,0.0,-0.40187757201646096,0.0,1,2
Llama-3.3-70b-instruct,6,2,0,8,11,False,-1_0,-0.1666666666666666,0.0,0.046513607872275584,0.0,0.0,0.0,0.046513607872275584,0.0,0.0,0.0,0.0,0.0,-0.2325680393613779,0.0,0.046513607872275584,0.0,0.0,0.0,0.046513607872275584,0.0,0.0,0.0,0.046513607872275584,0.0,0.0,1,3
Llama-3.3-70b-instruct,6,3,0,6,6,1,consistent,1.0,0.0,0.0,-0.7079864061973412,0.0,0.24206667424358347,0.0,-0.8333333333333334,0.0,0.24206667424358347,0.0,-0.8333333333333334,0.0,2.742066674243584,0.0,0.0,0.0,0.24206667424358347,0.0,-0.8333333333333334,0.0,0.14159728123946824,0.0,-0.40187757201646096,0.0,1,4
Llama-3.3-70b-instruct,6,4,0,10,11,False,-1_0_1,0.1666666666666666,0.0,0.8333333333333334,-0.1615055828898458,0.0,0.04037639572246145,0.0,-0.19380669946781492,0.0,0.04037639572246145,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.23418309519027636,0.0,0.0,0.0,0.04037639572246145,0.0,0.0,0.0,1,5
Llama-3.3-70b-instruct,6,5,0,8,11,False,-1_0_1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2325680393613779,0.0,0.24497166812731808,0.0,-0.4822530864197532,0.0,0.07752267978712597,0.0,-0.3348979766803842,0.0,0.0,0.0,0.0,0.0,0.7272247545470713,0.0,0.0,0.0,1,6
Llama-3.3-70b-instruct,6,6,0,6,6,0,consistent,0.0,0.06697959533607684,0.0,0.0,-0.40187757201646096,0.0,0.08037551440329219,-0.3348979766803842,0.0,0.06697959533607684,0.08037551440329219,0.0,0.0,0.06697959533607684,0.08037551440329219,0.0,0.0,0.06697959533607684,0.08037551440329219,0.0,0.0,0.06697959533607684,0.08037551440329219,0.0,0.0,2,1
Llama-3.3-70b-instruct,6,7,0,4,11,False,polar,0.6666666666666666,0.0,0.0,-0.4822530864197532,0.0,0.0,0.0,0.0,0.0,1.4940200617283952,0.0,0.0,0.0,0.3134645061728395,0.0,-0.6944444444444445,0.0,0.1205632716049383,0.0,-0.5787037037037037,0.0,0.6606867283950618,0.0,-0.8333333333333334,0.0,2,3
Llama-3.3-70b-instruct,6,8,0,1,11,False,-1_0_1,0.1666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
Llama-3.3-70b-instruct,6,9,0,4,11,False,-1_0_1,0.5,0.1607510288065844,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4822530864197532,0.0,0.5079732510288066,0.0,-0.8333333333333334,0.0,1.34130658436214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5
Llama-3.3-70b-instruct,6,10,0,9,11,False,-1_0_1,-0.3333333333333333,0.09690334973390746,0.0,0.0,0.0,0.0,1.3145147462277094,0.0,0.0,0.0,0.13395919067215364,0.0,-0.6944444444444445,0.0,0.0,0.0,-0.40187757201646096,0.0,0.4811814128943759,-0.19380669946781492,-0.8333333333333334,0.09690334973390746,0.0,0.0,0.0,2,6
Llama-3.3-70b-instruct,6,11,0,7,11,False,-1_0,-0.5,0.0,0.0,0.0,-0.8577853509373572,0.0,0.11574074074074074,0.0,0.0,0.0,0.47649284122085056,0.0,0.0,0.0,0.11574074074074074,0.0,0.0,0.0,0.11574074074074074,0.0,0.0,0.0,0.11574074074074074,0.0,-0.2790816472336535,3,1
Llama-3.3-70b-instruct,6,12,0,7,7,0,consistent,0.0,0.05581632944673069,0.06697959533607684,0.0,0.0,0.05581632944673069,0.0,0.0,-0.3348979766803842,0.0,0.06697959533607684,-0.2790816472336535,0.0,0.05581632944673069,0.06697959533607684,0.0,0.0,0.05581632944673069,0.06697959533607684,0.0,0.0,0.05581632944673069,0.06697959533607684,0.0,0.0,3,2
Llama-3.3-70b-instruct,6,13,0,10,10,0,consistent,0.0,0.09104763454183915,0.0,-0.2325680393613779,-0.1615055828898458,0.04552381727091957,0.37146284064664525,0.0,0.0,0.0,0.2907100492017224,-0.40971435543827617,-0.1615055828898458,0.8868148416494956,0.0807527914449229,0.0,-0.19380669946781492,0.30811113794579187,0.0807527914449229,-0.5787037037037037,-0.19380669946781492,0.16857031432896513,0.0807527914449229,-0.2790816472336535,-0.19380669946781492,3,4
Llama-3.3-70b-instruct,6,14,0,7,11,False,-1_0,-0.8333333333333334,0.0,0.1388888888888889,0.0,0.0,0.0,0.1388888888888889,0.0,-0.2790816472336535,0.0,0.9788785055631766,0.0,0.0,0.0,0.3249433203779912,0.0,-0.4822530864197532,0.0,0.1860544314891023,0.0,-1.1766975308641978,0.0,0.1388888888888889,0.0,-0.2790816472336535,3,5
Llama-3.3-70b-instruct,6,15,0,9,11,False,polar,0.6666666666666666,0.14147889061150487,0.0,-0.4822530864197532,0.0,0.0,0.0,-0.19380669946781492,0.0,0.0,0.0,0.0,0.0,0.38260543382138146,0.0,-0.5787037037037037,0.0,0.04845167486695373,0.0,-0.2790816472336535,0.0,0.9613091375250852,0.0,0.0,0.0,3,6
Llama-3.3-70b-instruct,6,16,0,10,11,False,-1_0,-0.3333333333333333,1.1825665145419484,0.0,0.0,-0.1615055828898458,0.48812207009750386,0.0807527914449229,-0.6944444444444445,-0.19380669946781492,0.24497166812731808,0.45183835504993747,-0.4822530864197532,-0.49165722652593136,0.0,0.47149961170461563,-0.2790816472336535,-0.19380669946781492,0.2811695914092534,0.294220747567416,-0.8112717430650817,-0.6760597858875681,0.05581632944673069,0.3411646063125101,-0.528704676148199,-0.44058723012349926,4,1
Llama-3.3-70b-instruct,6,17,0,1,1,0,consistent,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0,0.16666666666666669,0.0,0.0,-0.8333333333333334,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.16666666666666669,-0.8333333333333334,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.0,4,2
Llama-3.3-70b-instruct,6,18,0,6,11,False,-1_0_1,0.0,0.0,0.0,-0.3348979766803842,0.0,0.0,0.0,0.0,-0.8333333333333334,0.3348979766803842,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
Llama-3.3-70b-instruct,6,19,0,8,11,False,-1_0_1,-0.1666666666666666,0.0,0.0,-0.6944444444444445,0.0,0.0,0.09833144530518627,0.0,0.0,0.0,0.09833144530518627,0.0,0.0,0.0,0.19666289061037254,0.0,0.0,0.6944444444444445,0.0,0.0,-0.49165722652593136,0.0,0.09833144530518627,0.0,0.0,4,5
Llama-3.3-70b-instruct,6,20,0,4,11,False,polar,0.6666666666666666,0.0,0.0,-0.4822530864197532,0.0,0.1205632716049383,0.0,-0.5787037037037037,0.0,0.3134645061728395,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,0.6606867283950617,0.0,-0.8333333333333334,0.0,1.4940200617283952,0.0,0.0,0.0,4,6
Llama-3.3-70b-instruct,6,21,0,9,11,False,-1_0_1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19380669946781492,0.0,0.06460223315593831,0.0,-0.2790816472336535,0.0,0.20414305677276506,0.0,-0.4822530864197532,0.0,0.6863961431925183,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Llama-3.3-70b-instruct,6,22,0,7,11,False,-1_0_1,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2790816472336535,0.0,0.0,0.0,0.0,0.0,0.7182445273205305,0.0,0.0,0.0,0.13954082361682674,0.0,-0.5787037037037037,5,2
Llama-3.3-70b-instruct,6,23,0,4,11,False,polar,0.6666666666666666,0.699266975308642,0.0,-0.8333333333333334,0.0,0.1205632716049383,0.0,-0.5787037037037037,0.0,1.5326003086419753,0.0,0.0,0.0,0.0,0.0,-0.4822530864197532,0.0,0.0,0.0,0.0,0.0,0.1205632716049383,0.0,-0.5787037037037037,0.0,5,3
Llama-3.3-70b-instruct,6,24,0,7,11,False,-1_0_1,0.0,0.0,0.0,0.0,-0.6944444444444445,0.0,0.0,-0.2790816472336535,0.0,0.0,0.0,0.0,0.0,0.2790816472336535,0.0,0.0,0.0,0.0,0.6944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,5,4
Llama-3.3-70b-instruct,6,25,0,2,2,-1,consistent,-1.0,0.0,0.2936161223781613,0.0,-0.8333333333333334,0.0,0.2936161223781613,0.0,-0.8333333333333334,0.0,0.2936161223781613,0.0,-0.8333333333333334,0.0,0.2936161223781613,0.0,-0.8333333333333334,0.0,3.626949455711495,0.0,0.0,0.0,0.0,0.0,-1.4680806118908065,5,6
Llama-3.3-70b-instruct,6,26,0,6,11,False,-1_0_1,-0.3333333333333333,0.8333333333333334,0.0,0.0,-0.9136016803840878,0.0,0.14467592592592593,0.0,0.0,0.0,0.14467592592592593,0.0,0.0,0.0,0.156062457133059,0.0,-0.4822530864197532,0.0,0.0,-0.8333333333333334,0.0,0.0,0.6383155435528122,0.0,0.0,6,1
Llama-3.3-70b-instruct,6,27,0,4,11,False,-1_0,-0.5,0.0,0.1388888888888889,0.0,-0.4822530864197532,0.0,0.0,0.0,-0.6944444444444445,0.0,0.3800154320987655,0.0,-0.8333333333333334,0.0,0.1388888888888889,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,1.213348765432099,0.0,0.0,6,2
Llama-3.3-70b-instruct,6,28,0,8,11,False,-1_0_1,-0.1666666666666666,0.0,0.16666666666666669,0.0,0.0,0.0,0.16666666666666669,0.0,-0.2325680393613779,0.0,0.0,0.0,-0.8333333333333334,0.0,0.16666666666666669,0.0,0.0,0.0,0.16666666666666669,-0.2790816472336535,0.0,0.0,0.39923470602804456,0.0,0.0,6,3
Llama-3.3-70b-instruct,6,29,0,1,1,-1,consistent,-1.0,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.0,0.0,-1.7616967342689676,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,3.920565578089656,0.0,0.0,6,4
Llama-3.3-70b-instruct,6,30,0,8,11,False,-1_0_1,-0.1666666666666666,0.0,0.0,-0.2325680393613779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2325680393613779,0.0,0.11628401968068895,0.0,-0.40187757201646096,0.2325680393613779,0.0,0.0,0.0,0.0,0.5181615916971499,0.0,0.0,6,5
Gemini-3.1-Flash-Lite-Preview,1,-4,1,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6
Gemini-3.1-Flash-Lite-Preview,1,-3,1,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
Gemini-3.1-Flash-Lite-Preview,1,-2,1,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2
Gemini-3.1-Flash-Lite-Preview,1,-1,1,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3
Gemini-3.1-Flash-Lite-Preview,1,0,1,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4
Gemini-3.1-Flash-Lite-Preview,1,1,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
Gemini-3.1-Flash-Lite-Preview,1,2,0,5,11,False,-1_0_1,-0.1666666666666666,0.0,0.40187757201646096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40187757201646096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
Gemini-3.1-Flash-Lite-Preview,1,3,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
Gemini-3.1-Flash-Lite-Preview,1,4,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
Gemini-3.1-Flash-Lite-Preview,1,5,0,10,11,False,-1_0_1,0.0,0.0,0.1615055828898458,0.0,0.0,0.0,0.0,-0.2790816472336535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1615055828898458,0.0,0.0,0.0,0.0,0.2790816472336535,0.0,0.0,0.0,1,6
Gemini-3.1-Flash-Lite-Preview,1,6,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
Gemini-3.1-Flash-Lite-Preview,1,7,0,9,11,False,-1_0_1,-0.1666666666666666,0.0,0.0,0.0,-0.19380669946781492,0.0,0.19380669946781492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
Gemini-3.1-Flash-Lite-Preview,1,8,0,9,11,False,-1_0_1,-0.3333333333333333,0.0,0.0,0.0,-0.19380669946781492,0.0,0.4987809217503684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09690334973390746,0.0,-0.40187757201646096,2,4
Gemini-3.1-Flash-Lite-Preview,1,9,0,7,11,False,-1_0_1,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.2790816472336535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2790816472336535,2,5
Gemini-3.1-Flash-Lite-Preview,1,10,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6
Gemini-3.1-Flash-Lite-Preview,1,11,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
Gemini-3.1-Flash-Lite-Preview,1,12,0,3,11,False,-1_0_1,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787037037037037,0.0,0.0,0.0,0.0,0.0,-0.5787037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
Gemini-3.1-Flash-Lite-Preview,1,13,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
Gemini-3.1-Flash-Lite-Preview,1,14,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5
Gemini-3.1-Flash-Lite-Preview,1,15,0,1,11,False,-1_0_1,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6
Gemini-3.1-Flash-Lite-Preview,1,16,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
