LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,末轮平均观点
Gemini-3.1-Flash-Lite-Preview,4,10,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,11,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,12,0,9,11,False,-1_0_1,-0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,4,13,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,14,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,15,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,16,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,17,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,18,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,19,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,20,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,21,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,22,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,23,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,24,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,25,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,26,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,27,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,28,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,4,29,0,2,11,False,-1_0_1,-0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,4,30,0,0,11,False,-1_0_1,0.0
Gemini-3.1-Flash-Lite-Preview,5,-4,1,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,-3,1,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,-2,1,3,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,-1,1,7,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,0,1,10,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,1,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,2,0,3,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,3,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,4,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,5,0,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,6,0,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,7,0,7,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,8,0,8,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,9,0,7,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,5,10,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,11,0,1,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,12,0,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,13,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,14,0,3,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,15,0,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,16,0,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,17,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,18,0,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,19,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,20,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,21,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,22,0,8,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,23,0,10,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,24,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,25,0,3,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,26,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,27,0,7,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,28,0,8,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,5,29,0,9,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,5,30,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,-4,1,6,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,-3,1,5,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,-2,1,10,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,-1,1,8,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,0,1,4,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,1,0,6,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,2,0,8,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,3,0,7,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,4,0,9,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,5,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,6,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,7,0,5,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,8,0,2,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,9,0,6,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,10,0,7,11,False,-1_0_1,0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,6,11,0,7,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,12,0,7,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,13,0,7,11,False,-1_0_1,0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,6,14,0,7,11,False,-1_0_1,0.3333333333333333
Gemini-3.1-Flash-Lite-Preview,6,15,0,8,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,16,0,6,11,False,polar,0.3333333333333333
Gemini-3.1-Flash-Lite-Preview,6,17,0,7,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,18,0,5,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,19,0,8,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,20,0,1,11,False,-1_0_1,0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,6,21,0,8,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,22,0,5,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,23,0,10,11,False,polar,0.6666666666666666
Gemini-3.1-Flash-Lite-Preview,6,24,0,10,11,False,-1_0_1,0.5
Gemini-3.1-Flash-Lite-Preview,6,25,0,8,11,False,-1_0_1,0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,6,26,0,10,11,False,-1_0_1,0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,6,27,0,5,11,False,polar,0.3333333333333333
Gemini-3.1-Flash-Lite-Preview,6,28,0,2,11,False,-1_0_1,-0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,6,29,0,7,11,False,-1_0_1,0.16666666666666666
Gemini-3.1-Flash-Lite-Preview,6,30,0,9,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,1,-4,1,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,-3,1,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,-2,1,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,-1,1,8,11,False,-1_0_1,-0.16666666666666666
Qwen3.5-Flash,1,0,1,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,1,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,2,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,3,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,4,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,5,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,6,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,7,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,8,0,10,11,False,0_1,0.3333333333333333
Qwen3.5-Flash,1,9,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,10,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,11,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,12,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,13,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,14,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,15,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,16,0,7,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,1,17,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,19,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,20,0,1,11,False,0_1,0.16666666666666666
Qwen3.5-Flash,1,21,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,22,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,23,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,24,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,25,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,26,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,27,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,28,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,1,29,0,2,11,False,0_1,0.3333333333333333
Qwen3.5-Flash,1,30,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,2,-4,1,8,8,1,consistent,1.0
Qwen3.5-Flash,2,-3,1,5,5,1,consistent,1.0
Qwen3.5-Flash,2,-2,1,4,4,1,consistent,1.0
Qwen3.5-Flash,2,-1,1,3,3,1,consistent,1.0
Qwen3.5-Flash,2,0,1,5,5,1,consistent,1.0
Qwen3.5-Flash,2,1,0,10,10,1,consistent,1.0
Qwen3.5-Flash,2,2,0,8,11,False,0_1,0.5
Qwen3.5-Flash,2,3,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,2,4,0,10,11,False,0_1,0.6666666666666666
Qwen3.5-Flash,2,5,0,4,4,1,consistent,1.0
Qwen3.5-Flash,2,6,0,6,6,1,consistent,1.0
Qwen3.5-Flash,2,7,0,2,2,1,consistent,1.0
Qwen3.5-Flash,2,8,0,6,6,1,consistent,1.0
Qwen3.5-Flash,2,9,0,1,1,1,consistent,1.0
Qwen3.5-Flash,2,10,0,4,4,1,consistent,1.0
Qwen3.5-Flash,2,11,0,5,5,1,consistent,1.0
Qwen3.5-Flash,2,12,0,1,1,1,consistent,1.0
Qwen3.5-Flash,2,13,0,3,3,1,consistent,1.0
Qwen3.5-Flash,2,14,0,8,8,1,consistent,1.0
Qwen3.5-Flash,2,15,0,3,3,1,consistent,1.0
Qwen3.5-Flash,2,16,0,2,2,1,consistent,1.0
Qwen3.5-Flash,2,17,0,6,6,1,consistent,1.0
Qwen3.5-Flash,2,18,0,1,1,1,consistent,1.0
Qwen3.5-Flash,2,19,0,1,1,1,consistent,1.0
Qwen3.5-Flash,2,20,0,5,5,1,consistent,1.0
Qwen3.5-Flash,2,21,0,2,2,1,consistent,1.0
Qwen3.5-Flash,2,22,0,4,4,1,consistent,1.0
Qwen3.5-Flash,2,23,0,10,11,False,0_1,0.8333333333333334
Qwen3.5-Flash,2,24,0,3,3,1,consistent,1.0
Qwen3.5-Flash,2,25,0,2,2,1,consistent,1.0
Qwen3.5-Flash,2,26,0,2,2,1,consistent,1.0
Qwen3.5-Flash,2,27,0,1,1,1,consistent,1.0
Qwen3.5-Flash,2,28,0,5,5,1,consistent,1.0
Qwen3.5-Flash,2,29,0,2,2,1,consistent,1.0
Qwen3.5-Flash,2,30,0,3,3,1,consistent,1.0
Qwen3.5-Flash,3,-4,1,3,11,False,polar,0.6666666666666666
Qwen3.5-Flash,3,-3,1,2,11,False,polar,0.6666666666666666
Qwen3.5-Flash,3,-2,1,3,3,1,consistent,1.0
Qwen3.5-Flash,3,-1,1,1,11,False,polar,0.6666666666666666
Qwen3.5-Flash,3,0,1,6,6,1,consistent,1.0
Qwen3.5-Flash,3,1,0,4,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,3,2,0,10,11,False,0_1,0.5
Qwen3.5-Flash,3,3,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,3,4,0,10,11,False,polar,0.6666666666666666
Qwen3.5-Flash,3,5,0,2,2,1,consistent,1.0
Qwen3.5-Flash,3,6,0,2,2,1,consistent,1.0
Qwen3.5-Flash,3,7,0,6,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,3,8,0,2,2,1,consistent,1.0
Qwen3.5-Flash,3,9,0,9,11,False,-1_0_1,0.5
Qwen3.5-Flash,3,10,0,6,11,False,-1_0_1,0.5
Qwen3.5-Flash,3,11,0,7,7,1,consistent,1.0
Qwen3.5-Flash,3,12,0,3,3,1,consistent,1.0
Qwen3.5-Flash,3,13,0,1,1,1,consistent,1.0
Qwen3.5-Flash,3,14,0,4,4,1,consistent,1.0
Qwen3.5-Flash,3,15,0,5,5,1,consistent,1.0
Qwen3.5-Flash,3,16,0,2,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,3,17,0,2,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,3,18,0,9,11,False,-1_0_1,0.5
Qwen3.5-Flash,3,19,0,1,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,3,20,0,7,11,False,-1_0_1,0.5
Qwen3.5-Flash,3,21,0,3,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,3,22,0,9,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,3,23,0,5,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,3,24,0,2,2,1,consistent,1.0
Qwen3.5-Flash,3,25,0,6,11,False,polar,0.6666666666666666
Qwen3.5-Flash,3,26,0,5,5,1,consistent,1.0
Qwen3.5-Flash,3,27,0,10,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,3,28,0,9,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,3,29,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,3,30,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,-4,1,8,11,False,-1_0_1,0.5
Qwen3.5-Flash,4,-3,1,7,11,False,polar,0.6666666666666666
Qwen3.5-Flash,4,-2,1,4,11,False,polar,0.6666666666666666
Qwen3.5-Flash,4,-1,1,5,11,False,polar,0.6666666666666666
Qwen3.5-Flash,4,0,1,6,11,False,polar,0.6666666666666666
Qwen3.5-Flash,4,1,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,2,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,3,0,9,11,False,0_1,0.6666666666666666
Qwen3.5-Flash,4,4,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,5,0,4,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,4,6,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,7,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,8,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,9,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,10,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,11,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,12,0,10,11,False,0_1,0.3333333333333333
Qwen3.5-Flash,4,13,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,14,0,6,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,4,15,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,16,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,17,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,19,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,20,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,21,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,22,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,23,0,4,11,False,-1_0_1,-0.16666666666666666
Qwen3.5-Flash,4,24,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,25,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,26,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,27,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,28,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,29,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,4,30,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,-4,1,4,11,False,polar,0.6666666666666666
Qwen3.5-Flash,5,-3,1,10,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,5,-2,1,6,11,False,polar,0.6666666666666666
Qwen3.5-Flash,5,-1,1,6,11,False,polar,0.3333333333333333
Qwen3.5-Flash,5,0,1,8,11,False,polar,0.6666666666666666
Qwen3.5-Flash,5,1,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,2,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,3,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,4,0,6,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,5,5,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,6,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,7,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,8,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,9,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,10,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,11,0,4,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,5,12,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,13,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,14,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,15,0,9,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,5,16,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,17,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,19,0,2,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,5,20,0,10,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,5,21,0,8,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,5,22,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,23,0,5,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,5,24,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,25,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,26,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,27,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,28,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,29,0,3,11,False,-1_0_1,0.0
Qwen3.5-Flash,5,30,0,1,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,6,-4,1,3,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,-3,1,4,11,False,polar,0.3333333333333333
Qwen3.5-Flash,6,-2,1,2,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,-1,1,4,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,0,1,3,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,1,0,4,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,2,0,9,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,3,0,8,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,6,4,0,4,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,5,0,6,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,6,0,9,11,False,-1_0_1,0.3333333333333333
Qwen3.5-Flash,6,7,0,4,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,8,0,5,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,9,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,6,10,0,4,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,11,0,6,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,6,12,0,9,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,13,0,7,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,14,0,5,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,15,0,7,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,16,0,4,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,17,0,3,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-Flash,6,19,0,3,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,20,0,10,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,21,0,3,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,6,22,0,10,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,23,0,6,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,24,0,3,11,False,-1_0_1,0.16666666666666666
Qwen3.5-Flash,6,25,0,6,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,26,0,9,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,27,0,5,11,False,-1_0_1,0.5
Qwen3.5-Flash,6,28,0,9,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,29,0,9,11,False,polar,0.6666666666666666
Qwen3.5-Flash,6,30,0,7,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,1,-4,1,1,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,1,-3,1,1,11,False,0_1,0.3333333333333333
Qwen3.5-35B-A3B,1,-2,1,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,-1,1,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,0,1,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,1,0,4,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,1,2,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,3,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,4,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,5,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,6,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,7,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,8,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,9,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,10,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,11,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,12,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,13,0,10,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,1,14,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,15,0,1,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,1,16,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,17,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,19,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,20,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,21,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,22,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,23,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,24,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,25,0,7,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,1,26,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,27,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,28,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,29,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,1,30,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,-4,1,7,7,1,consistent,1.0
Qwen3.5-35B-A3B,2,-3,1,9,9,1,consistent,1.0
Qwen3.5-35B-A3B,2,-2,1,7,7,1,consistent,1.0
Qwen3.5-35B-A3B,2,-1,1,5,5,1,consistent,1.0
Qwen3.5-35B-A3B,2,0,1,3,3,1,consistent,1.0
Qwen3.5-35B-A3B,2,1,0,9,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,2,0,9,11,False,0_1,0.5
Qwen3.5-35B-A3B,2,3,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,4,0,7,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,5,0,2,11,False,0_1,0.5
Qwen3.5-35B-A3B,2,6,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,7,0,8,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,8,0,9,11,False,0_1,0.3333333333333333
Qwen3.5-35B-A3B,2,9,0,10,11,False,0_1,0.8333333333333334
Qwen3.5-35B-A3B,2,10,0,8,8,1,consistent,1.0
Qwen3.5-35B-A3B,2,11,0,1,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,12,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,13,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,14,0,9,11,False,0_1,0.6666666666666666
Qwen3.5-35B-A3B,2,15,0,8,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,16,0,5,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,17,0,7,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,19,0,8,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,20,0,9,11,False,0_1,0.6666666666666666
Qwen3.5-35B-A3B,2,21,0,2,11,False,0_1,0.16666666666666666
